1,27.466666666666647
2,27.466666666666704
3,20.46678121420394
4,79.71734658811981
5,79.3511953853706
6,76.21330060546555
7,78.57477008672888
8,73.91187939780724
9,69.17103174603177
10,35.91579774177711
11,1.6184584536757837e-15
