,embedding_d,channels,train_split,mse,mae,r2
1684,4,16,0.3,0.23674062,0.36176255,-0.9886610089119992
1685,4,16,0.3,0.11150836,0.2544477,-0.02765537745721991
1686,4,16,0.3,0.13797036,0.30919096,-0.22330172681931426
1687,4,16,0.3,0.11082621,0.26826885,0.10087729047888871
1688,4,16,0.3,0.13100323,0.26849684,-0.16823871036341975
1689,4,16,0.3,0.10621245,0.28490275,-0.01708225039600042
1690,4,16,0.3,0.107604675,0.25464192,-0.10426781707395194
1691,4,16,0.3,0.14817514,0.30739713,-0.3276436901143447
1692,4,16,0.3,0.15102768,0.32294315,-0.25507551048928767
1693,4,16,0.3,0.20466138,0.35419166,-0.7381184914056733
1694,4,16,0.3,0.18454118,0.33948192,-0.9220342568231605
1695,4,16,0.3,0.08067836,0.24147269,0.21918331145156633
1696,4,16,0.3,0.15750882,0.28676602,-0.23844750198540532
1697,4,16,0.3,0.1455038,0.29482254,-0.1481182476324261
1698,4,16,0.3,0.21344796,0.33275145,-0.8470018867419875
1699,4,16,0.3,0.1280599,0.28190103,-0.11881810490441747
1700,4,16,0.4,0.1593073,0.29757547,-0.4252861533446459
1701,4,16,0.4,0.17244822,0.3242685,-0.49965043131239617
1702,4,16,0.4,0.10653438,0.27519867,-0.21323881442090098
1703,4,16,0.4,0.13105863,0.26663473,-0.635078646207184
1704,4,16,0.4,0.23108152,0.37056124,-1.0623781634752492
1705,4,16,0.4,0.11729016,0.28279346,-0.019628753417082256
1706,4,16,0.4,0.07992696,0.2334381,0.1496728296079285
1707,4,16,0.4,0.12971745,0.30689096,-0.18874391415152658
1708,4,16,0.4,0.182786,0.3302493,-1.1068051832576216
1709,4,16,0.4,0.08666783,0.22539908,0.10110871399469856
1710,4,16,0.4,0.25420862,0.41420847,-3.054288317020906
1711,4,16,0.4,0.09082636,0.24688144,0.17677485841799612
1712,4,16,0.4,0.20201886,0.35561445,-0.8437565255071444
1713,4,16,0.4,0.123356126,0.268534,-0.1287551758639338
1714,4,16,0.4,0.14430499,0.28212544,-0.338572461432308
1715,4,16,0.4,0.09671201,0.2522895,0.09786988337231872
1716,4,16,0.4,0.12531178,0.3160988,-0.09258517919344933
1717,4,16,0.4,0.10650691,0.2699528,0.032935583854268424
1718,4,16,0.4,0.1475101,0.30257124,-0.16689108249204665
1719,4,16,0.4,0.085907295,0.22495574,0.24941395764786378
1720,4,16,0.4,0.11712792,0.28708062,-0.31633549199821887
1721,4,16,0.4,0.20191059,0.35913476,-0.5766016313487636
1722,4,16,0.4,0.12787977,0.28635302,-0.3708247395404738
1723,4,16,0.4,0.16023105,0.3266469,-0.32730480239296544
1724,4,16,0.4,0.12953395,0.27699247,-0.19773676067295232
1725,4,16,0.4,0.12559053,0.2888341,0.0003678139447584883
1726,4,16,0.4,0.21282186,0.35378912,-0.9969423062823495
1727,4,16,0.4,0.10870521,0.2733513,0.016292125618843745
1728,4,16,0.4,0.13175747,0.29478398,-0.10280464244722132
1729,4,16,0.4,0.118814945,0.27129006,-0.00275220265024001
1730,4,16,0.4,0.0889621,0.24771947,0.009890890993395574
1731,4,16,0.4,0.10733688,0.2772717,0.0036814642765374828
1732,4,16,0.4,0.14338647,0.3193344,-0.26271220355537683
1733,4,16,0.4,0.1524206,0.32098144,-0.11880269075302041
1734,4,16,0.4,0.08620936,0.22608256,0.22153898081411305
