1,2,49.413276635593455
1,3,52.46020294334448
2,3,52.46020294334451
3,4,59.80949260321477
3,5,65.16946132428984
4,5,66.64530579535509
4,6,72.43186603392788
5,6,70.66091300833567
5,7,71.44434898816345
6,7,69.47947128868977
6,8,56.23410843833523
7,9,52.255065430941734
8,10,49.15168489013849
9,10,44.75311083342011
10,11,0.0
