,k,train_split,channels,regular_precision,regular_recall,regular_f1-score,regular_support,critical_precision,critical_recall,critical_f1-score,critical_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy
1431,2,0.5,32,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.75,0.75,0.75,8,0.5416666666666666,0.5416666666666666,0.5416666666666666,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.6363636363636364
1432,2,0.5,32,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.75,0.75,0.75,8,0.5416666666666666,0.5416666666666666,0.5416666666666666,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.6363636363636364
1433,2,0.5,32,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.875,0.875,0.875,8,0.7708333333333333,0.7708333333333333,0.7708333333333333,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,11,0.8181818181818182
1434,2,0.5,32,0.42857142857142855,1.0,0.6,3,1.0,0.5,0.6666666666666666,8,0.7142857142857143,0.75,0.6333333333333333,11,0.8441558441558441,0.6363636363636364,0.6484848484848484,11,0.6363636363636364
1435,2,0.5,32,0.4,0.6666666666666666,0.5,3,0.8333333333333334,0.625,0.7142857142857143,8,0.6166666666666667,0.6458333333333333,0.6071428571428572,11,0.7151515151515152,0.6363636363636364,0.6558441558441559,11,0.6363636363636364
1436,2,0.5,32,0.2857142857142857,0.6666666666666666,0.4,3,0.75,0.375,0.5,8,0.5178571428571428,0.5208333333333333,0.45,11,0.6233766233766234,0.45454545454545453,0.4727272727272727,11,0.45454545454545453
1437,2,0.5,32,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.75,0.75,0.75,8,0.5416666666666666,0.5416666666666666,0.5416666666666666,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.6363636363636364
1438,2,0.5,32,0.3333333333333333,0.6666666666666666,0.4444444444444444,3,0.8,0.5,0.6153846153846154,8,0.5666666666666667,0.5833333333333333,0.5299145299145299,11,0.6727272727272727,0.5454545454545454,0.5687645687645687,11,0.5454545454545454
1439,2,0.5,32,1.0,0.3333333333333333,0.5,3,0.8,1.0,0.888888888888889,8,0.9,0.6666666666666666,0.6944444444444444,11,0.8545454545454546,0.8181818181818182,0.7828282828282828,11,0.8181818181818182
1440,2,0.5,32,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.875,0.875,0.875,8,0.7708333333333333,0.7708333333333333,0.7708333333333333,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,11,0.8181818181818182
1441,2,0.5,32,0.3333333333333333,0.6666666666666666,0.4444444444444444,3,0.8,0.5,0.6153846153846154,8,0.5666666666666667,0.5833333333333333,0.5299145299145299,11,0.6727272727272727,0.5454545454545454,0.5687645687645687,11,0.5454545454545454
1442,2,0.5,32,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.75,0.75,0.75,8,0.5416666666666666,0.5416666666666666,0.5416666666666666,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.6363636363636364
1443,2,0.5,32,0.3333333333333333,0.6666666666666666,0.4444444444444444,3,0.8,0.5,0.6153846153846154,8,0.5666666666666667,0.5833333333333333,0.5299145299145299,11,0.6727272727272727,0.5454545454545454,0.5687645687645687,11,0.5454545454545454
1444,2,0.5,32,0.4,0.6666666666666666,0.5,3,0.8333333333333334,0.625,0.7142857142857143,8,0.6166666666666667,0.6458333333333333,0.6071428571428572,11,0.7151515151515152,0.6363636363636364,0.6558441558441559,11,0.6363636363636364
1445,2,0.5,32,0.3333333333333333,1.0,0.5,3,1.0,0.25,0.4,8,0.6666666666666666,0.625,0.45,11,0.8181818181818182,0.45454545454545453,0.4272727272727273,11,0.45454545454545453
