,k,train_split,channels,regular_precision,regular_recall,regular_f1-score,regular_support,critical_precision,critical_recall,critical_f1-score,critical_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy
22,1,0.1,64,1.0,0.12574850299401197,0.22340425531914893,167,0.006802721088435374,1.0,0.013513513513513513,1,0.5034013605442177,0.562874251497006,0.11845888441633122,168,0.9940881114350502,0.13095238095238096,0.22215490566554394,168,0.13095238095238096
23,1,0.1,64,1.0,0.2215568862275449,0.3627450980392157,167,0.007633587786259542,1.0,0.015151515151515152,1,0.5038167938931297,0.6107784431137725,0.1889483065953654,168,0.9940930570701564,0.2261904761904762,0.3606760886172651,168,0.2261904761904762
24,1,0.1,64,1.0,0.05389221556886228,0.10227272727272727,167,0.006289308176100629,1.0,0.0125,1,0.5031446540880503,0.5269461077844312,0.05738636363636363,168,0.99408505540581,0.05952380952380952,0.10173836580086579,168,0.05952380952380952
25,1,0.1,64,0.9868421052631579,0.4491017964071856,0.6172839506172839,167,0.0,0.0,0.0,1,0.4934210526315789,0.2245508982035928,0.30864197530864196,168,0.980968045112782,0.44642857142857145,0.6136096413874191,168,0.44642857142857145
26,1,0.1,64,0.9894736842105263,0.562874251497006,0.7175572519083969,167,0.0,0.0,0.0,1,0.49473684210526314,0.281437125748503,0.35877862595419846,168,0.9835839598997493,0.5595238095238095,0.7132860777898946,168,0.5595238095238095
27,1,0.1,64,0.9777777777777777,0.2634730538922156,0.4150943396226416,167,0.0,0.0,0.0,1,0.4888888888888889,0.1317365269461078,0.2075471698113208,168,0.971957671957672,0.261904761904762,0.4126235399820306,168,0.2619047619047619
28,1,0.1,64,0.993006993006993,0.8502994011976048,0.9161290322580644,167,0.0,0.0,0.0,1,0.4965034965034965,0.4251497005988024,0.4580645161290322,168,0.9870962370962372,0.8452380952380952,0.9106758832565283,168,0.8452380952380952
29,1,0.1,64,0.9868421052631579,0.4491017964071856,0.6172839506172839,167,0.0,0.0,0.0,1,0.4934210526315789,0.2245508982035928,0.30864197530864196,168,0.980968045112782,0.44642857142857145,0.6136096413874191,168,0.44642857142857145
30,1,0.1,64,0.9924242424242424,0.7844311377245509,0.8762541806020067,167,0.0,0.0,0.0,1,0.4962121212121212,0.39221556886227543,0.43812709030100333,168,0.9865169552669554,0.7797619047619048,0.8710383819079471,168,0.7797619047619048
31,1,0.1,64,0.9906542056074766,0.6347305389221557,0.7737226277372263,167,0.0,0.0,0.0,1,0.4953271028037383,0.31736526946107785,0.38686131386861317,168,0.9847574543836226,0.6309523809523809,0.7691171359054572,168,0.6309523809523809
32,1,0.1,64,0.9848484848484849,0.38922155688622756,0.5579399141630902,167,0.0,0.0,0.0,1,0.49242424242424243,0.19461077844311378,0.2789699570815451,168,0.9789862914862915,0.3869047619047619,0.5546188432454527,168,0.3869047619047619
33,1,0.1,64,1.0,0.05389221556886228,0.10227272727272727,167,0.006289308176100629,1.0,0.0125,1,0.5031446540880503,0.5269461077844312,0.05738636363636363,168,0.99408505540581,0.05952380952380952,0.10173836580086579,168,0.05952380952380952
34,1,0.1,64,1.0,0.33532934131736525,0.5022421524663677,167,0.008928571428571428,1.0,0.017699115044247787,1,0.5044642857142857,0.6676646706586826,0.25997063375530777,168,0.9941007653061226,0.3392857142857143,0.4993579677198075,168,0.3392857142857143
35,1,0.1,64,1.0,0.16167664670658682,0.27835051546391754,167,0.0070921985815602835,1.0,0.014084507042253521,1,0.5035460992907801,0.5808383233532934,0.14621751125308552,168,0.9940898345153665,0.16666666666666666,0.2767775035090267,168,0.16666666666666666
36,1,0.1,64,0.9875,0.47305389221556887,0.6396761133603238,167,0.0,0.0,0.0,1,0.49375,0.23652694610778444,0.3198380566801619,168,0.9816220238095238,0.47023809523809523,0.6358685174474648,168,0.47023809523809523
37,1,0.1,64,1.0,0.6107784431137725,0.758364312267658,167,0.015151515151515152,1.0,0.02985074626865672,1,0.5075757575757576,0.8053892215568863,0.39410752926815734,168,0.9941378066378066,0.6130952380952381,0.7540279219938544,168,0.6130952380952381
38,1,0.1,64,0.9642857142857143,0.16167664670658682,0.27692307692307694,167,0.0,0.0,0.0,1,0.48214285714285715,0.08083832335329341,0.13846153846153847,168,0.9585459183673469,0.16071428571428573,0.2752747252747253,168,0.16071428571428573
39,1,0.1,64,0.9925925925925926,0.8023952095808383,0.8874172185430463,167,0.0,0.0,0.0,1,0.4962962962962963,0.40119760479041916,0.44370860927152317,168,0.9866843033509701,0.7976190476190477,0.8821349731945758,168,0.7976190476190477
40,1,0.1,64,0.9883720930232558,0.5089820359281437,0.6719367588932806,167,0.0,0.0,0.0,1,0.4941860465116279,0.25449101796407186,0.3359683794466403,168,0.9824889258028792,0.5059523809523809,0.6679371353284397,168,0.5059523809523809
41,1,0.1,64,1.0,0.16766467065868262,0.28717948717948716,167,0.007142857142857143,1.0,0.014184397163120567,1,0.5035714285714286,0.5838323353293413,0.15068194217130387,168,0.9940901360544219,0.17261904761904762,0.2855545164055802,168,0.17261904761904762
42,1,0.1,64,1.0,0.562874251497006,0.7203065134099617,167,0.013513513513513514,1.0,0.026666666666666665,1,0.5067567567567568,0.781437125748503,0.37348659003831414,168,0.9941280566280566,0.5654761904761905,0.7161777047983945,168,0.5654761904761905
43,1,0.1,64,0.9868421052631579,0.4491017964071856,0.6172839506172839,167,0.0,0.0,0.0,1,0.4934210526315789,0.2245508982035928,0.30864197530864196,168,0.980968045112782,0.44642857142857145,0.6136096413874191,168,0.44642857142857145
44,1,0.1,64,1.0,0.041916167664670656,0.08045977011494253,167,0.006211180124223602,1.0,0.01234567901234568,1,0.5031055900621118,0.5209580838323353,0.0464027245636441,168,0.9940845903578822,0.047619047619047616,0.08005432909647468,168,0.047619047619047616
45,1,0.1,64,0.991304347826087,0.6826347305389222,0.8085106382978724,167,0.0,0.0,0.0,1,0.4956521739130435,0.3413173652694611,0.4042553191489362,168,0.9854037267080745,0.6785714285714286,0.8036980749746708,168,0.6785714285714286
46,1,0.1,64,1.0,0.16167664670658682,0.27835051546391754,167,0.0070921985815602835,1.0,0.014084507042253521,1,0.5035460992907801,0.5808383233532934,0.14621751125308552,168,0.9940898345153665,0.16666666666666666,0.2767775035090267,168,0.16666666666666666
47,1,0.1,64,1.0,0.07784431137724551,0.14444444444444443,167,0.0064516129032258064,1.0,0.012820512820512822,1,0.5032258064516129,0.5389221556886228,0.07863247863247863,168,0.9940860215053763,0.08333333333333333,0.14366096866096867,168,0.08333333333333333
