,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
433,1.0964761,-0.13491607,0.36121404,0.60761726,-0.6522849,0.5053925,0.042310454,0.56412697,-0.042501222,-0.16055736,-0.19827741,-0.33116034,-0.66950756,0.883803,-0.03898468,-0.068577975,0
434,0.29686278,-0.3152674,0.017634422,-0.13480437,0.41123515,0.06432074,0.9036462,0.21961334,-0.5950778,-0.28565797,0.14926144,0.6262344,0.5626,-0.25471878,-0.33856317,0.23080793,0
435,0.15031987,-0.43285534,0.57469445,-0.6369351,0.283116,-0.16614258,0.3932023,0.037450075,0.1650157,0.69402957,0.50451434,0.38260394,0.41957355,-0.38550442,-0.27936018,0.5249733,0
436,0.57765365,0.04208552,0.79401875,-0.40081644,0.37237936,-0.37045807,0.6266347,-0.15978007,-0.078591,-0.045159623,-0.10752756,0.68801457,0.0910417,-0.36852428,0.04944797,0.19871949,0
437,0.09769708,-0.35429358,0.911597,-0.2441595,-0.16231242,-0.23868713,0.33256912,-0.054785687,-0.8209153,0.3758481,-0.3333233,0.031415,0.3591437,-0.48154366,-0.026735038,0.2763416,1
438,-0.6445768,-0.49974683,0.26963246,-0.5624819,0.35643998,-0.22328466,0.16438492,-0.01335823,0.42245474,0.33140105,0.1257549,0.24946317,-0.37519342,0.2628407,-0.37191954,0.6162653,0
439,0.15031987,-0.43285534,0.57469445,-0.6369351,0.283116,-0.16614258,0.3932023,0.037450075,0.1650157,0.69402957,0.50451434,0.38260394,0.41957355,-0.38550442,-0.27936018,0.5249733,0
440,0.47876227,0.26835185,0.29083595,-0.110837534,0.0943055,-0.17487578,0.42228946,-0.40045744,-0.6917975,0.7489148,-0.32100505,0.5338961,-0.55962896,-0.070575655,-0.05089113,-1.0791011,1
441,-0.21724299,-0.024805963,0.48895675,-0.3263632,0.44570333,-0.42760015,0.39781734,-0.21058838,0.17884804,-0.40778816,-0.486287,0.5548738,-0.7037253,0.2798208,-0.043111414,0.29001155,0
442,0.06755387,-0.04474826,-0.11855954,-0.04227286,0.6257287,-0.17647153,0.98521173,0.00045497715,-0.5318718,-0.28260258,0.057111315,0.8817631,0.038959756,0.43184033,0.13314487,-0.07153301,0
443,0.57765365,0.04208552,0.79401875,-0.40081644,0.37237936,-0.37045807,0.6266347,-0.15978007,-0.078591,-0.045159623,-0.10752756,0.68801457,0.0910417,-0.36852428,0.04944797,0.19871949,0
444,-0.022730425,0.21498094,-0.83437204,-0.604123,0.49082685,0.5234007,0.8640927,0.36550087,-0.5884614,0.2902691,0.14323115,0.09852499,0.088641316,0.6210843,0.08015655,0.42727584,1
445,0.7609092,0.29281604,-0.2198917,-0.39240614,0.1740142,0.79688174,0.22991177,0.5953719,-0.05528089,0.54262704,-0.83901733,-0.55405736,-0.15672159,0.7899519,0.13961664,0.47954842,0
446,0.37123695,-0.36329225,0.61349905,0.3261009,-0.2257757,0.22878042,0.056965157,0.3353204,-0.7410155,0.39076307,-1.1509329,-0.42741883,0.061698847,0.48768857,0.11642195,0.058361683,1
447,0.09769708,-0.35429358,0.911597,-0.2441595,-0.16231242,-0.23868713,0.33256912,-0.054785687,-0.8209153,0.3758481,-0.3333233,0.031415,0.3591437,-0.48154366,-0.026735038,0.2763416,1
448,0.7240448,0.100348935,0.15612921,0.32733577,-0.8668955,0.23350722,0.11356914,-0.066656515,-0.73560745,0.6186021,0.4058547,-0.026444972,-1.0227334,0.21251938,-0.28248078,-1.1284187,0
449,1.0964761,-0.13491607,0.36121404,0.60761726,-0.6522849,0.5053925,0.042310454,0.56412697,-0.042501222,-0.16055736,-0.19827741,-0.33116034,-0.66950756,0.883803,-0.03898468,-0.068577975,0
450,-0.7426294,-1.2365417,0.38165277,0.09628636,1.0032514,0.4688646,-0.26148424,0.24978428,-1.3340249,1.2113886,-0.0066075623,0.35091874,-0.60073805,-0.11000928,-1.0892177,-0.117800176,0
451,-0.46166253,-0.77852213,1.2080417,0.47692108,0.93731785,0.14350528,-0.0025858283,0.08536083,0.0715414,0.59183073,-0.2368298,-0.39630255,-0.024873495,-0.7300389,-0.47774792,-0.60490865,0
452,-1.1365824,-1.0293032,0.5211799,0.30964345,0.5548989,0.5648151,-0.15580861,0.28595594,-0.046607137,0.45663527,0.11184396,-0.13118556,-0.539197,-0.97026515,0.013483971,-0.7402184,0
453,-0.7426294,-1.2365417,0.38165277,0.09628636,1.0032514,0.4688646,-0.26148424,0.24978428,-1.3340249,1.2113886,-0.0066075623,0.35091874,-0.60073805,-0.11000928,-1.0892177,-0.117800176,0
454,0.16184834,0.27921647,-0.28080544,-0.0015160441,0.29625264,1.0239828,-0.18898755,-0.086407825,-1.2422059,1.2812171,0.2904877,0.55932236,-0.16847008,1.0936046,-0.75218344,-0.21153337,0
455,0.95484394,-0.59209025,-0.9909149,-0.47750553,1.2796609,1.1427534,-0.23507798,0.66981906,-0.64696836,0.2354095,-0.68961996,0.95751065,-0.50970256,0.4449255,-1.0009618,0.5395926,0
456,0.11370178,-0.13114837,-0.18173288,-0.73505497,0.43284622,0.78794074,-0.14289963,-0.06708731,-1.42314,0.7636926,0.5053102,0.07566726,-0.83939075,0.2843279,-0.6421078,0.64488703,0
457,0.13888201,-0.17261693,-0.49032092,-0.27616856,0.93807936,-0.04157576,0.16690765,-0.6906165,-0.86451685,1.3304236,0.010413319,0.6292875,-1.2333641,0.5773068,-0.68362623,0.8109947,0
458,0.9568658,-0.66386276,-0.5883652,-0.09452951,0.48655742,0.77418643,-0.2543076,0.5505995,0.7305192,-0.48641568,-1.4235876,0.38044444,-0.44241607,0.15700656,-0.0809176,0.20868641,1
459,0.40865844,-0.20122488,0.7520188,-0.062449194,-0.18899775,0.2644082,0.32923537,0.11800736,0.54479903,0.5061475,-0.5789933,-0.34857246,0.0996715,0.037321344,-0.06170091,0.36827773,1
460,0.34934282,-1.1009895,0.28513092,0.24636675,-0.6692197,-0.10186674,0.48064873,-0.052645124,0.14194164,0.11073252,-0.7828715,-0.14057037,0.050916,0.032235757,-0.03292869,-0.22403973,0
461,0.16184834,0.27921647,-0.28080544,-0.0015160441,0.29625264,1.0239828,-0.18898755,-0.086407825,-1.2422059,1.2812171,0.2904877,0.55932236,-0.16847008,1.0936046,-0.75218344,-0.21153337,0
462,0.32369283,0.4910353,0.30229706,0.7097746,-0.35715538,0.9707712,-0.3991419,-0.51891863,-0.2217215,0.36048785,0.24098691,0.4882873,0.20352909,0.25837013,0.10714663,-0.6790725,0
463,0.95484394,-0.59209025,-0.9909149,-0.47750553,1.2796609,1.1427534,-0.23507798,0.66981906,-0.64696836,0.2354095,-0.68961996,0.95751065,-0.50970256,0.4449255,-1.0009618,0.5395926,0
464,0.9568658,-0.66386276,-0.5883652,-0.09452951,0.48655742,0.77418643,-0.2543076,0.5505995,0.7305192,-0.48641568,-1.4235876,0.38044444,-0.44241607,0.15700656,-0.0809176,0.20868641,1
465,0.96805626,-0.17723522,-1.0043161,0.072385855,1.5477009,0.14284313,-0.1577369,-0.42244777,0.72676957,-0.2816974,-1.064403,0.6110831,-1.1995871,0.0769624,-0.09137323,0.16429485,0
466,-0.46166253,-0.77852213,1.2080417,0.47692108,0.93731785,0.14350528,-0.0025858283,0.08536083,0.0715414,0.59183073,-0.2368298,-0.39630255,-0.024873495,-0.7300389,-0.47774792,-0.60490865,0
467,0.40865844,-0.20122488,0.7520188,-0.062449194,-0.18899775,0.2644082,0.32923537,0.11800736,0.54479903,0.5061475,-0.5789933,-0.34857246,0.0996715,0.037321344,-0.06170091,0.36827773,1
468,0.5684811,0.082366474,0.93257165,0.26586547,-0.04930222,0.5797636,0.13831063,-0.19528387,0.18779579,0.30724338,0.105473384,0.15745866,0.4043842,-0.50999415,-0.12241508,0.23164482,0
469,0.34934282,-1.1009895,0.28513092,0.24636675,-0.6692197,-0.10186674,0.48064873,-0.052645124,0.14194164,0.11073252,-0.7828715,-0.14057037,0.050916,0.032235757,-0.03292869,-0.22403973,0
470,0.32369283,0.4910353,0.30229706,0.7097746,-0.35715538,0.9707712,-0.3991419,-0.51891863,-0.2217215,0.36048785,0.24098691,0.4882873,0.20352909,0.25837013,0.10714663,-0.6790725,0
471,0.5684811,0.082366474,0.93257165,0.26586547,-0.04930222,0.5797636,0.13831063,-0.19528387,0.18779579,0.30724338,0.105473384,0.15745866,0.4043842,-0.50999415,-0.12241508,0.23164482,0
472,-0.10643874,-0.16841453,0.2457099,0.09858784,-0.43172112,1.0010735,-0.014912158,0.005311236,0.06964725,0.1720479,0.45414716,0.42257565,-0.10993934,-0.7502204,0.3688168,0.09633507,0
473,-1.1365824,-1.0293032,0.5211799,0.30964345,0.5548989,0.5648151,-0.15580861,0.28595594,-0.046607137,0.45663527,0.11184396,-0.13118556,-0.539197,-0.97026515,0.013483971,-0.7402184,0
474,-0.10643874,-0.16841453,0.2457099,0.09858784,-0.43172112,1.0010735,-0.014912158,0.005311236,0.06964725,0.1720479,0.45414716,0.42257565,-0.10993934,-0.7502204,0.3688168,0.09633507,0
475,-0.28025115,0.076090224,-0.04220571,-0.5216979,-0.015506245,0.8838912,-0.03722401,-0.030915633,-0.13572228,0.008939311,0.6237617,-0.40643704,-0.77784973,-0.575928,0.46059382,0.022468794,0
476,0.11370178,-0.13114837,-0.18173288,-0.73505497,0.43284622,0.78794074,-0.14289963,-0.06708731,-1.42314,0.7636926,0.5053102,0.07566726,-0.83939075,0.2843279,-0.6421078,0.64488703,0
477,-0.28025115,0.076090224,-0.04220571,-0.5216979,-0.015506245,0.8838912,-0.03722401,-0.030915633,-0.13572228,0.008939311,0.6237617,-0.40643704,-0.77784973,-0.575928,0.46059382,0.022468794,0
478,0.13888201,-0.17261693,-0.49032092,-0.27616856,0.93807936,-0.04157576,0.16690765,-0.6906165,-0.86451685,1.3304236,0.010413319,0.6292875,-1.2333641,0.5773068,-0.68362623,0.8109947,0
479,0.96805626,-0.17723522,-1.0043161,0.072385855,1.5477009,0.14284313,-0.1577369,-0.42244777,0.72676957,-0.2816974,-1.064403,0.6110831,-1.1995871,0.0769624,-0.09137323,0.16429485,0
480,-0.6891972,0.6440277,0.55079615,0.35848492,-0.789116,0.05918461,-0.7780367,-1.0250374,0.34859276,0.6670406,0.015068127,-0.77443695,0.020852983,-0.6874484,0.4250387,0.2075434,0
481,-0.12075068,-0.6175279,0.48746017,-0.4644903,-0.22741766,-0.07396761,0.46292478,0.49580085,0.14977589,-0.7422348,-0.8825396,-0.57887053,0.48480543,-0.15434176,-0.63069123,0.2564461,0
482,0.01154042,0.57713807,0.38645896,0.7233273,-0.79152703,0.41819257,0.41646004,-0.007222168,0.5815276,-1.060962,-0.15778959,0.43780938,-0.59120405,0.6866301,0.49815407,0.44582415,0
483,0.114958026,0.1506367,0.37814072,0.19498266,-0.576789,0.48673728,-0.13235721,0.12474111,-0.35397255,-0.6724858,-0.028249145,1.0548289,-0.13773291,0.95783323,-0.24343395,0.04408743,1
484,-0.21285067,0.33330786,0.29825026,0.10273205,-1.0140902,0.3112282,-0.17576419,0.46969885,0.27483132,-0.49836954,-0.4414037,0.23330495,0.09760234,0.8269719,-0.36660904,0.2650497,1
485,-0.6891972,0.6440277,0.55079615,0.35848492,-0.789116,0.05918461,-0.7780367,-1.0250374,0.34859276,0.6670406,0.015068127,-0.77443695,0.020852983,-0.6874484,0.4250387,0.2075434,0
486,-0.2880329,0.85904396,0.9535093,0.7264043,-0.21006441,-0.220819,0.08693412,-0.5058043,0.6324309,1.1629864,-0.32261205,0.37803662,1.491122,-0.17611158,0.6289962,-0.90586483,0
487,0.0009404719,0.71345586,0.3002316,0.09428486,-0.4676465,0.5024841,-0.61854,-0.6877332,-0.28098464,-0.23104599,-0.19934043,-0.47265962,0.6568316,-0.3056409,0.7171547,-0.8907999,1
488,-0.013443725,1.1424417,0.74742794,-0.06088385,-0.38547373,-0.39674312,-0.5618042,-1.2157366,-0.35123298,-0.07324021,-0.09711549,-0.5637988,1.1188079,-0.06386995,0.3683089,0.011903435,0
489,-0.2880329,0.85904396,0.9535093,0.7264043,-0.21006441,-0.220819,0.08693412,-0.5058043,0.6324309,1.1629864,-0.32261205,0.37803662,1.491122,-0.17611158,0.6289962,-0.90586483,0
490,-0.33041477,0.8935832,0.5364395,0.10789117,0.47353673,-1.1994271,0.1863779,0.023156464,0.31872737,0.9111418,-0.4917066,0.6299368,1.2474171,0.34236574,0.8789228,-0.17976159,0
491,0.01154042,0.57713807,0.38645896,0.7233273,-0.79152703,0.41819257,0.41646004,-0.007222168,0.5815276,-1.060962,-0.15778959,0.43780938,-0.59120405,0.6866301,0.49815407,0.44582415,0
492,0.33391142,0.8369927,-0.30046746,0.025764227,-0.24839565,0.12652864,1.3193178,-0.4405513,0.4603495,-0.47573236,-0.2177827,-0.35411114,-0.6283746,0.611101,0.4917603,0.10067353,1
493,0.114958026,0.1506367,0.37814072,0.19498266,-0.576789,0.48673728,-0.13235721,0.12474111,-0.35397255,-0.6724858,-0.028249145,1.0548289,-0.13773291,0.95783323,-0.24343395,0.04408743,1
494,0.21826275,0.07987938,-0.28327623,-0.3301322,0.33574146,0.48760325,-0.16813067,0.2029236,-0.55725557,-0.6630453,0.09384228,0.40575123,0.13769327,0.41436324,0.563816,-0.5889675,1
495,0.0009404719,0.71345586,0.3002316,0.09428486,-0.4676465,0.5024841,-0.61854,-0.6877332,-0.28098464,-0.23104599,-0.19934043,-0.47265962,0.6568316,-0.3056409,0.7171547,-0.8907999,1
496,0.21826275,0.07987938,-0.28327623,-0.3301322,0.33574146,0.48760325,-0.16813067,0.2029236,-0.55725557,-0.6630453,0.09384228,0.40575123,0.13769327,0.41436324,0.563816,-0.5889675,1
497,0.19200905,0.6496212,-0.589544,-0.54150784,-0.23561731,0.1305733,0.36279923,-0.1422805,-0.44233495,-0.06490728,-0.6527445,-0.27246314,-0.36144635,0.43900636,0.5022833,-0.77949566,1
498,-0.12075068,-0.6175279,0.48746017,-0.4644903,-0.22741766,-0.07396761,0.46292478,0.49580085,0.14977589,-0.7422348,-0.8825396,-0.57887053,0.48480543,-0.15434176,-0.63069123,0.2564461,0
499,-0.21285067,0.33330786,0.29825026,0.10273205,-1.0140902,0.3112282,-0.17576419,0.46969885,0.27483132,-0.49836954,-0.4414037,0.23330495,0.09760234,0.8269719,-0.36660904,0.2650497,1
500,-0.12393015,0.69153637,0.08402963,-0.5775515,-0.019386888,-0.58713305,-0.15480185,0.019877851,0.0012999773,-0.33112323,-0.21708731,-0.5069118,0.8350048,0.52527285,0.09179519,0.5346981,1
501,0.10952032,0.5931624,-0.38867617,-0.59483105,-0.47095883,0.019564249,0.7270936,0.03636971,0.15365325,0.08686012,-0.5013968,-0.55861557,0.06043181,0.7514428,-0.37300283,-0.080100924,0
502,-0.013443725,1.1424417,0.74742794,-0.06088385,-0.38547373,-0.39674312,-0.5618042,-1.2157366,-0.35123298,-0.07324021,-0.09711549,-0.5637988,1.1188079,-0.06386995,0.3683089,0.011903435,0
503,-0.33041477,0.8935832,0.5364395,0.10789117,0.47353673,-1.1994271,0.1863779,0.023156464,0.31872737,0.9111418,-0.4917066,0.6299368,1.2474171,0.34236574,0.8789228,-0.17976159,0
504,-0.12393015,0.69153637,0.08402963,-0.5775515,-0.019386888,-0.58713305,-0.15480185,0.019877851,0.0012999773,-0.33112323,-0.21708731,-0.5069118,0.8350048,0.52527285,0.09179519,0.5346981,1
505,0.17762485,1.0786071,-0.14234768,-0.6966765,-0.15344451,-0.76865387,0.41953504,-0.67028403,-0.51258326,0.0928985,-0.5505195,-0.36360228,0.10052994,0.6807773,0.15343753,0.12320769,0
506,0.33391142,0.8369927,-0.30046746,0.025764227,-0.24839565,0.12652864,1.3193178,-0.4405513,0.4603495,-0.47573236,-0.2177827,-0.35411114,-0.6283746,0.611101,0.4917603,0.10067353,1
507,0.19200905,0.6496212,-0.589544,-0.54150784,-0.23561731,0.1305733,0.36279923,-0.1422805,-0.44233495,-0.06490728,-0.6527445,-0.27246314,-0.36144635,0.43900636,0.5022833,-0.77949566,1
508,0.10952032,0.5931624,-0.38867617,-0.59483105,-0.47095883,0.019564249,0.7270936,0.03636971,0.15365325,0.08686012,-0.5013968,-0.55861557,0.06043181,0.7514428,-0.37300283,-0.080100924,0
509,0.17762485,1.0786071,-0.14234768,-0.6966765,-0.15344451,-0.76865387,0.41953504,-0.67028403,-0.51258326,0.0928985,-0.5505195,-0.36360228,0.10052994,0.6807773,0.15343753,0.12320769,0
510,-0.1362545,-0.08729787,-0.5275143,1.1587182,1.7407117,-0.32351217,-0.82845867,-0.04444763,-0.37905806,-0.6016482,-0.11094481,0.16350229,-0.108639225,-0.41588885,-0.81838936,0.5540956,1
511,0.661482,-0.5470645,-0.43892378,1.1787592,0.41008386,-0.47722086,-0.29943547,-0.9281425,0.5496964,-0.73624444,0.24636742,-0.11361452,0.37658575,0.06034772,0.26837152,0.20761402,0
512,-0.1362545,-0.08729787,-0.5275143,1.1587182,1.7407117,-0.32351217,-0.82845867,-0.04444763,-0.37905806,-0.6016482,-0.11094481,0.16350229,-0.108639225,-0.41588885,-0.81838936,0.5540956,1
513,-0.1779296,-0.31147823,0.3938429,0.1423957,1.0818379,-0.12215336,-1.3147879,0.030103236,-0.8717042,0.07117212,0.41239056,-1.2375474,0.022921175,-0.4195962,-1.8601155,0.014364734,0
514,-0.60724646,-0.83373624,-0.080054425,0.16581927,0.71716964,-0.55756235,-1.3831443,0.38012686,-0.6219127,-0.39818403,-0.3166898,0.46169692,-0.7665199,-0.47273546,-0.9788966,-0.010972828,0
515,-0.1779296,-0.31147823,0.3938429,0.1423957,1.0818379,-0.12215336,-1.3147879,0.030103236,-0.8717042,0.07117212,0.41239056,-1.2375474,0.022921175,-0.4195962,-1.8601155,0.014364734,0
516,-0.30231553,-0.4250275,0.5130282,-0.71332806,0.040330205,0.13616386,-0.31374654,-0.45552534,-0.22736074,0.9742129,0.052557647,-1.982635,0.38635725,-0.411057,-0.40093523,0.3079579,0
517,-1.110913,-0.90802747,0.34672076,-0.31547654,-0.279697,-0.24961786,-0.7157021,-0.44411153,-0.26667118,-0.16009143,0.6096026,-1.5486382,-0.16761023,-0.38576168,-0.7692926,-0.37278217,0
518,0.18654303,-0.048777893,0.2036134,-0.4150941,-0.552783,0.15653896,0.0006961897,0.7732971,0.053740576,1.0639577,-0.060786664,-0.5707013,-0.51733035,-0.8697066,0.89658964,0.75647783,0
519,0.013357237,0.95874864,-0.3814397,0.74480104,-0.83596337,-0.06035322,-0.33601362,0.28333265,0.2119825,0.58294344,0.42551166,-0.23470041,-0.3757188,-1.4682577,0.7210592,0.33630168,0
520,-0.28974363,0.28699213,0.5305181,0.69274473,-0.77769834,0.27092767,-0.13750257,0.84885484,0.31930348,0.56438637,0.7561585,-0.09899585,-0.5765596,-0.083158255,0.5518568,0.78676516,0
521,-0.30231553,-0.4250275,0.5130282,-0.71332806,0.040330205,0.13616386,-0.31374654,-0.45552534,-0.22736074,0.9742129,0.052557647,-1.982635,0.38635725,-0.411057,-0.40093523,0.3079579,0
522,0.18654303,-0.048777893,0.2036134,-0.4150941,-0.552783,0.15653896,0.0006961897,0.7732971,0.053740576,1.0639577,-0.060786664,-0.5707013,-0.51733035,-0.8697066,0.89658964,0.75647783,0
523,-0.09622067,0.543241,-0.37961477,0.072139144,-0.2874912,-0.13035563,-0.31685713,-0.6068799,0.21998313,1.1581469,-0.7472693,-0.38138652,0.2924952,-1.0880426,0.6731106,0.5431843,0
524,-0.39932153,-0.1285155,0.53234303,0.020082831,-0.22922622,0.20092529,-0.11834607,-0.041357696,0.32730412,1.1395898,-0.41662246,-0.24568194,0.09165442,0.29705673,0.5039082,0.9936477,0
525,0.661482,-0.5470645,-0.43892378,1.1787592,0.41008386,-0.47722086,-0.29943547,-0.9281425,0.5496964,-0.73624444,0.24636742,-0.11361452,0.37658575,0.06034772,0.26837152,0.20761402,0
526,0.7110071,-0.32172224,-0.49488252,0.42425734,-0.7450142,-0.57021534,-0.59730977,-0.47820854,0.003748864,-0.65557194,-0.50031495,0.2781256,0.6793746,0.8121587,-0.18235922,-0.3739356,0
527,0.013357237,0.95874864,-0.3814397,0.74480104,-0.83596337,-0.06035322,-0.33601362,0.28333265,0.2119825,0.58294344,0.42551166,-0.23470041,-0.3757188,-1.4682577,0.7210592,0.33630168,0
528,-0.09622067,0.543241,-0.37961477,0.072139144,-0.2874912,-0.13035563,-0.31685713,-0.6068799,0.21998313,1.1581469,-0.7472693,-0.38138652,0.2924952,-1.0880426,0.6731106,0.5431843,0
529,-0.5725073,0.87901103,-0.052710056,1.179978,-0.5124065,-0.015966907,-0.4550559,-0.5313221,0.48554605,0.6585756,0.06967585,0.090318926,0.23326598,-0.3014943,0.32837778,0.5734716,0
530,-0.60724646,-0.83373624,-0.080054425,0.16581927,0.71716964,-0.55756235,-1.3831443,0.38012686,-0.6219127,-0.39818403,-0.3166898,0.46169692,-0.7665199,-0.47273546,-0.9788966,-0.010972828,0
531,-1.110913,-0.90802747,0.34672076,-0.31547654,-0.279697,-0.24961786,-0.7157021,-0.44411153,-0.26667118,-0.16009143,0.6096026,-1.5486382,-0.16761023,-0.38576168,-0.7692926,-0.37278217,0
532,-1.0197128,-0.4585049,-0.6305952,-0.053655893,-0.7759212,-0.5439712,-0.5272472,-0.068728454,-0.31997252,-0.7522392,-0.6604152,0.2441516,0.0036181808,0.36975664,-0.17829718,-0.41460088,1
533,0.7110071,-0.32172224,-0.49488252,0.42425734,-0.7450142,-0.57021534,-0.59730977,-0.47820854,0.003748864,-0.65557194,-0.50031495,0.2781256,0.6793746,0.8121587,-0.18235922,-0.3739356,0
534,-1.0197128,-0.4585049,-0.6305952,-0.053655893,-0.7759212,-0.5439712,-0.5272472,-0.068728454,-0.31997252,-0.7522392,-0.6604152,0.2441516,0.0036181808,0.36975664,-0.17829718,-0.41460088,1
535,-0.44907025,0.43808222,-0.7685671,0.25164568,-0.76864547,-0.14927463,-0.43463975,0.028446143,-0.6251277,-0.1368826,0.3681897,0.511966,0.3267678,1.5104623,-0.18199524,-0.4597465,0
536,-0.44907025,0.43808222,-0.7685671,0.25164568,-0.76864547,-0.14927463,-0.43463975,0.028446143,-0.6251277,-0.1368826,0.3681897,0.511966,0.3267678,1.5104623,-0.18199524,-0.4597465,0
537,-0.28974363,0.28699213,0.5305181,0.69274473,-0.77769834,0.27092767,-0.13750257,0.84885484,0.31930348,0.56438637,0.7561585,-0.09899585,-0.5765596,-0.083158255,0.5518568,0.78676516,0
538,-0.39932153,-0.1285155,0.53234303,0.020082831,-0.22922622,0.20092529,-0.11834607,-0.041357696,0.32730412,1.1395898,-0.41662246,-0.24568194,0.09165442,0.29705673,0.5039082,0.9936477,0
539,-0.5725073,0.87901103,-0.052710056,1.179978,-0.5124065,-0.015966907,-0.4550559,-0.5313221,0.48554605,0.6585756,0.06967585,0.090318926,0.23326598,-0.3014943,0.32837778,0.5734716,0
540,1.2581804,0.73462176,-0.32784626,-1.2807322,-0.34450752,-0.20280764,0.04039049,-1.103169,-0.66688967,-0.29141808,-0.84244084,0.69389135,1.3276898,0.118597806,-1.1355301,-0.16597228,0
541,0.1959495,0.30238843,0.33043286,-0.97071743,-0.27440274,-0.54312074,0.71007013,-0.11201942,-0.12169859,-0.24642795,-0.67549103,-0.08003436,2.0223522,-0.47510824,0.37357897,0.3438807,1
542,-0.6566535,1.0554497,0.08349323,-0.1131273,-0.032804742,0.708476,-0.021354169,-0.3545681,0.007877082,-0.36983338,1.0997021,0.45301527,-0.5152139,-0.15122864,0.8162793,0.041516945,0
543,-1.0130973,-0.17664872,0.5724037,-0.20628172,-0.1741657,0.31002274,0.15208235,-0.71584094,0.74564314,-0.17894551,0.26008254,0.57895374,-0.4590169,0.4829213,0.26271033,-0.31783324,0
544,-0.049676448,-0.6679473,-0.25755277,-0.3162493,0.7642321,0.37059462,0.0507099,-0.73806083,-0.5607098,0.09339794,-0.4304223,0.3194393,-0.37522087,-0.39544952,0.3712185,1.0840688,0
545,-0.32771328,0.4834535,-0.15636042,-0.5063366,0.778044,0.4850438,-0.12582786,-0.82805324,-0.97597814,-0.12221846,0.06457502,0.264439,-0.2704491,-0.30563277,1.241534,0.15844151,0
546,0.9147798,-0.26339546,-0.13805337,-1.122276,0.4937427,0.7243906,-0.8197272,-1.2022674,-0.65868473,-0.5094305,-0.9660275,1.107631,-0.24723068,-0.24897876,-0.4004444,-0.06707606,1
547,-0.6841571,-0.7486449,0.33255008,-0.59949106,0.63668305,0.08659053,0.047608647,-1.189326,-0.23821205,0.06866941,-0.77504456,0.39037746,-0.21425205,0.32851717,0.6879651,-0.20090869,0
548,0.8769751,0.1059293,-0.61062413,-0.21571124,0.11388137,0.6747254,-1.0900004,-0.5647285,-0.13724217,-0.5971425,-1.052928,0.32588542,0.40567768,-0.40754527,-1.3472061,-1.048932,0
549,-0.9022653,0.19791886,1.0182843,-0.20555408,0.14139608,-0.9164436,-0.5907798,-0.21125704,0.030263275,0.3093714,-0.4459492,0.23599662,-0.31703046,0.5884396,0.13910209,-0.26547387,0
550,-0.50594324,-0.31789318,0.6126108,0.34434554,-0.013846822,-0.9049069,-0.99934673,0.71122056,-0.4931416,0.76753926,0.4646881,0.5167247,0.096405864,-0.14701012,0.3588257,0.07464403,0
551,-0.049676448,-0.6679473,-0.25755277,-0.3162493,0.7642321,0.37059462,0.0507099,-0.73806083,-0.5607098,0.09339794,-0.4304223,0.3194393,-0.37522087,-0.39544952,0.3712185,1.0840688,0
552,-0.6566535,1.0554497,0.08349323,-0.1131273,-0.032804742,0.708476,-0.021354169,-0.3545681,0.007877082,-0.36983338,1.0997021,0.45301527,-0.5152139,-0.15122864,0.8162793,0.041516945,0
553,-0.32771328,0.4834535,-0.15636042,-0.5063366,0.778044,0.4850438,-0.12582786,-0.82805324,-0.97597814,-0.12221846,0.06457502,0.264439,-0.2704491,-0.30563277,1.241534,0.15844151,0
554,-0.24996567,1.0148212,0.5712422,-0.2053572,0.22521217,-0.069154814,-0.18337521,-0.083384365,-0.031538427,-0.91605264,0.4478484,0.06575998,0.6277898,-0.95377386,1.1801014,-0.06871268,0
555,-0.3903495,0.445993,-0.022106992,0.55731255,0.14280483,-0.3551051,-0.39428592,-0.13911505,-0.6796617,0.075224996,1.3825189,0.40316024,0.37954238,-0.5180216,0.9791254,-0.3722804,0
556,1.2581804,0.73462176,-0.32784626,-1.2807322,-0.34450752,-0.20280764,0.04039049,-1.103169,-0.66688967,-0.29141808,-0.84244084,0.69389135,1.3276898,0.118597806,-1.1355301,-0.16597228,0
557,0.9147798,-0.26339546,-0.13805337,-1.122276,0.4937427,0.7243906,-0.8197272,-1.2022674,-0.65868473,-0.5094305,-0.9660275,1.107631,-0.24723068,-0.24897876,-0.4004444,-0.06707606,1
558,0.8769751,0.1059293,-0.61062413,-0.21571124,0.11388137,0.6747254,-1.0900004,-0.5647285,-0.13724217,-0.5971425,-1.052928,0.32588542,0.40567768,-0.40754527,-1.3472061,-1.048932,0
559,0.1959495,0.30238843,0.33043286,-0.97071743,-0.27440274,-0.54312074,0.71007013,-0.11201942,-0.12169859,-0.24642795,-0.67549103,-0.08003436,2.0223522,-0.47510824,0.37357897,0.3438807,1
560,-0.24996567,1.0148212,0.5712422,-0.2053572,0.22521217,-0.069154814,-0.18337521,-0.083384365,-0.031538427,-0.91605264,0.4478484,0.06575998,0.6277898,-0.95377386,1.1801014,-0.06871268,0
561,-0.60640943,-0.21727729,1.0601526,-0.2985116,0.0838512,-0.46760806,-0.009938702,-0.44465724,0.70622766,-0.7251648,-0.39177114,0.19169848,0.68398684,-0.31962392,0.62653244,-0.4280629,0
