,k,train_split,embedding_d,regular_precision,regular_recall,regular_f1-score,regular_support,critical_precision,critical_recall,critical_f1-score,critical_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy
134,2,0.1,128,0.9666666666666667,0.18412698412698414,0.3093333333333334,315,0.0,0.0,0.0,2,0.48333333333333334,0.09206349206349207,0.1546666666666667,317,0.9605678233438486,0.18296529968454261,0.30738170347003163,317,0.1829652996845426
135,2,0.1,128,1.0,0.0761904761904762,0.14159292035398233,315,0.006825938566552901,1.0,0.013559322033898305,2,0.5034129692832765,0.5380952380952381,0.07757612119394032,317,0.9937339175934798,0.08201892744479497,0.1407851373992815,317,0.08201892744479496
136,2,0.1,128,1.0,0.20317460317460317,0.33773087071240104,315,0.007905138339920948,1.0,0.01568627450980392,2,0.5039525691699605,0.6015873015873016,0.17670857261110248,317,0.9937407264248574,0.2082018927444795,0.33569904360702185,317,0.2082018927444795
137,2,0.1,128,0.0,0.0,0.0,315,0.006309148264984227,1.0,0.012539184952978056,2,0.0031545741324921135,0.5,0.006269592476489028,317,3.980535182955348e-05,0.006309148264984227,7.911157699039782e-05,317,0.006309148264984227
138,2,0.1,128,1.0,0.047619047619047616,0.0909090909090909,315,0.006622516556291391,1.0,0.013157894736842105,2,0.5033112582781457,0.5238095238095238,0.0520334928229665,317,0.9937326341738567,0.05362776025236593,0.09041854708466031,317,0.05362776025236593
139,2,0.1,128,0.9947368421052631,0.6,0.7485148514851485,315,0.007874015748031496,0.5,0.015503875968992248,2,0.5013054289266473,0.55,0.3820093637270704,317,0.9885105782165738,0.5993690851735016,0.7438901765607563,317,0.5993690851735016
140,2,0.1,128,0.9959016393442623,0.7714285714285715,0.8694096601073346,315,0.0136986301369863,0.5,0.02666666666666666,2,0.5048001347406244,0.6357142857142857,0.4480381633870006,317,0.98970477493286,0.7697160883280757,0.8640926696124407,317,0.7697160883280757
141,2,0.1,128,1.0,0.1111111111111111,0.19999999999999998,315,0.0070921985815602835,1.0,0.014084507042253521,2,0.5035460992907801,0.5555555555555556,0.10704225352112676,317,0.9937355974673916,0.1167192429022082,0.19882703159017193,317,0.1167192429022082
142,2,0.1,128,0.989010989010989,0.5714285714285714,0.7243460764587526,315,0.0,0.0,0.0,2,0.4945054945054945,0.2857142857142857,0.3621730382293763,317,0.98277117204562,0.5678233438485805,0.7197760696672147,317,0.5678233438485805
143,2,0.1,128,1.0,0.5873015873015873,0.74,315,0.015151515151515152,1.0,0.02985074626865672,2,0.5075757575757576,0.7936507936507937,0.38492537313432834,317,0.9937864448905458,0.5899053627760252,0.735519563067941,317,0.5899053627760252
144,2,0.1,128,0.95,0.06031746031746032,0.11343283582089551,315,0.003367003367003367,0.5,0.006688963210702341,2,0.47668350168350165,0.28015873015873016,0.060060899515798925,317,0.9440275520717161,0.06309148264984227,0.11275937290221921,317,0.06309148264984227
145,2,0.1,128,0.9948979591836735,0.6190476190476191,0.7632093933463796,315,0.008264462809917356,0.5,0.016260162601626018,2,0.5015812109967954,0.5595238095238095,0.3897347779740028,317,0.9886731421718516,0.6182965299684543,0.7584967799031951,317,0.6182965299684543
146,2,0.1,128,1.0,0.009523809523809525,0.01886792452830189,315,0.006369426751592357,1.0,0.012658227848101266,2,0.5031847133757962,0.5047619047619047,0.015763076188201577,317,0.9937310373927546,0.015772870662460567,0.018828746631265925,317,0.015772870662460567
147,2,0.1,128,0.9921875,0.4031746031746032,0.5733634311512416,315,0.005291005291005291,0.5,0.010471204188481674,2,0.4987392526455027,0.4515873015873016,0.2919173176698616,317,0.9859610236926878,0.4037854889589905,0.5698120606341264,317,0.4037854889589905
148,2,0.1,128,1.0,0.33015873015873015,0.49642004773269693,315,0.009389671361502348,1.0,0.0186046511627907,2,0.5046948356807511,0.665079365079365,0.2575123494477438,317,0.993750092563795,0.334384858044164,0.4934054395524452,317,0.334384858044164
149,2,0.1,128,0.9736842105263158,0.11746031746031746,0.2096317280453258,315,0.0035842293906810036,0.5,0.0071174377224199285,2,0.48863421995849843,0.30873015873015874,0.10837458288387286,317,0.9675637059134726,0.11987381703470032,0.20835403536190053,317,0.11987381703470032
150,2,0.7,128,1.0,0.6242038216560509,0.7686274509803922,314,0.008403361344537815,1.0,0.016666666666666666,1,0.5042016806722689,0.8121019108280254,0.39264705882352946,315,0.9968520741629986,0.6253968253968254,0.7662402738873328,315,0.6253968253968254
151,2,0.7,128,0.9955555555555555,0.7133757961783439,0.8311688311688311,314,0.0,0.0,0.0,1,0.49777777777777776,0.35668789808917195,0.41558441558441556,315,0.992395061728395,0.711111111111111,0.8285301999587713,315,0.7111111111111111
152,2,0.7,128,1.0,0.31528662420382164,0.47941888619854717,314,0.004629629629629629,1.0,0.009216589861751152,1,0.5023148148148148,0.6576433121019108,0.24431773803014917,315,0.9968400940623162,0.31746031746031744,0.4779261804958907,315,0.31746031746031744
153,2,0.7,128,1.0,0.2229299363057325,0.36458333333333337,314,0.004081632653061225,1.0,0.008130081300813009,1,0.5020408163265306,0.6114649681528662,0.18635670731707318,315,0.9968383543893748,0.2253968253968254,0.3634517357078333,315,0.2253968253968254
154,2,0.7,128,1.0,0.6050955414012739,0.7539682539682538,314,0.008,1.0,0.015873015873015872,1,0.504,0.802547770700637,0.3849206349206349,315,0.9968507936507935,0.6063492063492063,0.7516250944822372,315,0.6063492063492063
155,2,0.7,128,0.9966887417218543,0.9585987261146497,0.9772727272727272,314,0.0,0.0,0.0,1,0.49834437086092714,0.47929936305732485,0.4886363636363636,315,0.9935246504782929,0.9555555555555556,0.974170274170274,315,0.9555555555555556
156,2,0.7,128,0.99581589958159,0.7579617834394905,0.8607594936708861,314,0.0,0.0,0.0,1,0.497907949790795,0.37898089171974525,0.43037974683544306,315,0.992654579265458,0.7555555555555556,0.8580269238497087,315,0.7555555555555555
157,2,0.7,128,1.0,0.6369426751592356,0.7782101167315175,314,0.008695652173913044,1.0,0.017241379310344827,1,0.5043478260869565,0.8184713375796178,0.3977257480209312,315,0.9968530020703934,0.638095238095238,0.7757943429619265,315,0.638095238095238
158,2,0.7,128,1.0,0.5095541401273885,0.6751054852320676,314,0.0064516129032258064,1.0,0.012820512820512822,1,0.5032258064516129,0.7547770700636942,0.3439629990262902,315,0.9968458781362007,0.5111111111111111,0.6730029932561579,315,0.5111111111111111
159,2,0.7,128,1.0,0.36942675159235666,0.5395348837209303,314,0.005025125628140704,1.0,0.01,1,0.5025125628140703,0.6847133757961783,0.27476744186046514,315,0.9968413496051687,0.3714285714285714,0.5378538205980067,315,0.37142857142857144
160,2,0.7,128,0.9961977186311787,0.8343949044585988,0.9081455805892548,314,0.0,0.0,0.0,1,0.49809885931558934,0.4171974522292994,0.4540727902946274,315,0.9930351861910797,0.8317460317460318,0.9052625787461143,315,0.8317460317460318
161,2,0.7,128,0.9956331877729258,0.7261146496815286,0.8397790055248618,314,0.0,0.0,0.0,1,0.4978165938864629,0.3630573248407643,0.4198895027624309,315,0.9924724474942817,0.7238095238095237,0.8371130404279575,315,0.7238095238095238
162,2,0.7,128,1.0,0.3343949044585987,0.5011933174224343,314,0.004761904761904762,1.0,0.009478672985781991,1,0.5023809523809524,0.6671974522292994,0.25533599520410816,315,0.996840513983371,0.33650793650793653,0.4996323185512069,315,0.33650793650793653
163,2,0.7,128,0.9962406015037594,0.8439490445859873,0.9137931034482758,314,0.0,0.0,0.0,1,0.4981203007518797,0.42197452229299365,0.4568965517241379,315,0.993077932927557,0.8412698412698413,0.9108921729611384,315,0.8412698412698413
164,2,0.7,128,0.9953488372093023,0.6815286624203821,0.8090737240075614,314,0.0,0.0,0.0,1,0.49767441860465117,0.34076433121019106,0.4045368620037807,315,0.9921889996308602,0.6793650793650794,0.8065052359948389,315,0.6793650793650794
165,2,0.7,128,0.9965870307167235,0.9299363057324841,0.9621087314662273,314,0.0,0.0,0.0,1,0.49829351535836175,0.46496815286624205,0.48105436573311366,315,0.9934232623652418,0.926984126984127,0.9590544180330013,315,0.926984126984127
166,2,0.7,128,1.0,0.14968152866242038,0.260387811634349,314,0.0037313432835820895,1.0,0.007434944237918215,1,0.5018656716417911,0.5748407643312102,0.1339113779361336,315,0.9968372423596303,0.1523809523809524,0.2595847866584873,315,0.1523809523809524
167,2,0.7,128,1.0,0.7197452229299363,0.8370370370370369,314,0.011235955056179775,1.0,0.02222222222222222,1,0.5056179775280899,0.8598726114649682,0.4296296296296296,315,0.9968610665239879,0.7206349206349205,0.8344503233392122,315,0.7206349206349206
