1,2,0.14814814814814894
1,3,0.20740740740740937
2,3,0.20740740740740932
3,4,0.38252685675366155
3,5,0.46154608216463944
4,5,0.17913437998337836
4,6,0.44033164239349837
5,6,0.28830733985373097
5,7,0.493528064146622
6,7,0.310948199058165
6,8,0.9926798669066714
7,9,0.9239513445699019
8,10,0.7466099383625155
9,10,0.6644193530791477
10,11,0.0
