1,2,7.444398711192721
1,3,8.095557823176575
2,3,8.09555782317658
3,4,9.18451411259334
3,5,10.103292666723462
4,5,8.038770822021535
4,6,10.335002454590082
5,6,8.841406104395793
5,7,10.931538755250102
6,7,9.535759143539881
6,8,12.098988163421158
7,9,11.268554965462183
8,10,9.985097167055937
9,10,9.062625518811089
10,11,0.0
