1,2.9333333333333336
2,2.9333333333333367
3,2.0455870160352427
4,7.7448882739969225
5,9.441671405453516
6,9.88258781421139
7,9.21250565397118
8,9.243408014436064
9,8.798805172120186
10,4.2744120988140395
11,4.736951571734001e-16
